ip,city,country,region
172.58.96.108,Houston,US,Texas
172.58.107.17,Dallas,US,Texas
50.24.135.88,College Station,US,Texas
172.56.21.254,Nashville,US,Tennessee
70.125.99.193,Farmers Branch,US,Texas
70.60.109.66,Raleigh,US,North Carolina
174.194.1.50,Charlotte,US,North Carolina
107.146.141.88,Birmingham,US,Alabama
70.158.101.52,College Park,US,Georgia
12.2.155.130,Alcoa,US,Tennessee
107.77.236.53,Atlanta,US,Georgia
72.177.210.199,San Antonio,US,Texas
107.77.235.213,Atlanta,US,Georgia
107.77.234.226,Atlanta,US,Georgia
166.216.159.156,Detroit,US,Michigan
12.34.198.161,Detroit,US,Michigan
172.58.99.165,Houston,US,Texas
174.246.199.81,Austin,US,Texas
66.69.1.31,San Antonio,US,Texas
174.193.4.63,Holly Springs,US,North Carolina
107.77.222.226,Lovelady,US,Texas
96.8.193.43,San Antonio,US,Texas
206.217.136.93,Chicago,US,Illinois
174.249.45.199,Fort Worth,US,Texas
107.77.196.93,Dallas,US,Texas
107.77.196.71,Dallas,US,Texas
96.8.193.73,Canyon Lake,US,Texas
50.24.136.80,College Station,US,Texas
4.34.44.52,Aurora,US,Colorado
107.77.197.188,Dallas,US,Texas
107.77.217.195,Kirbyville,US,Texas
216.207.129.154,Denver,US,Colorado
107.77.198.143,Dallas,US,Texas
174.197.10.230,Austin,US,Texas
64.191.50.235,Eatonton,US,Georgia
174.197.12.70,Austin,US,Texas
72.177.199.59,San Antonio,US,Texas
209.65.254.25,Atlanta,US,Georgia
172.58.99.121,Houston,US,Texas
172.58.102.248,Oklahoma City,US,Oklahoma
172.58.99.44,Houston,US,Texas
172.58.99.230,Houston,US,Texas
172.58.102.172,Oklahoma City,US,Oklahoma
76.185.17.248,Dallas,US,Texas
136.50.82.165,San Antonio,US,Texas
70.158.101.175,College Park,US,Georgia
174.246.194.63,Austin,US,Texas
107.77.221.199,Houston,US,Texas
67.11.225.209,San Antonio,US,Texas
174.197.8.92,Austin,US,Texas
67.11.233.101,San Antonio,US,Texas
172.58.108.228,Dallas,US,Texas
67.198.103.97,San Antonio,US,Texas
172.58.103.253,Houston,US,Texas
174.249.44.163,Fort Worth,US,Texas
172.56.15.73,Houston,US,Texas
76.186.26.141,Port Aransas,US,Texas
154.3.250.108,Dallas,US,Texas
107.77.221.58,Houston,US,Texas
172.58.100.199,Houston,US,Texas
172.58.71.93,Dallas,US,Texas
96.43.16.139,Irving,US,Texas
172.56.7.212,Dallas,US,Texas
67.10.132.216,San Antonio,US,Texas
181.214.227.47,Cockrell Hill,US,Texas
181.214.227.23,Cockrell Hill,US,Texas
107.77.220.194,Houston,US,Texas
107.77.220.9,Houston,US,Texas
107.77.220.153,Houston,US,Texas
206.255.81.238,Hot Springs,US,Arkansas
107.77.201.34,Dallas,US,Texas
107.77.201.4,Dallas,US,Texas
107.77.201.101,Dallas,US,Texas
156.146.43.65,Miami,US,Florida
174.246.205.229,Austin,US,Texas
172.56.7.59,Dallas,US,Texas
174.197.10.16,Austin,US,Texas
154.21.28.158,Chicago,US,Illinois
72.201.107.178,Phoenix,US,Arizona
107.130.157.190,Waxahachie,US,Texas
70.125.135.252,San Antonio,US,Texas
136.50.71.97,San Antonio,US,Texas
24.55.13.38,Austin,US,Texas
66.196.21.182,San Antonio,US,Texas
70.121.192.194,San Antonio,US,Texas
24.243.71.88,San Antonio,US,Texas
136.50.92.234,San Antonio,US,Texas
96.8.248.20,New Braunfels,US,Texas
71.77.208.57,Florence,US,South Carolina
68.201.233.142,San Antonio,US,Texas
107.221.185.166,Houston,US,Texas
99.33.55.101,San Antonio,US,Texas
73.39.175.210,Silver Spring,US,Maryland
73.127.14.85,Salt Lake City,US,Utah
154.3.250.64,Dallas,US,Texas
172.58.96.230,Houston,US,Texas
70.123.253.167,New Braunfels,US,Texas
23.30.51.53,Salt Lake City,US,Utah
24.55.13.37,Austin,US,Texas
24.170.86.218,Laredo,US,Texas
70.123.247.105,New Braunfels,US,Texas
99.6.251.67,Los Angeles,US,California
71.30.43.56,Glennville,US,Georgia
172.58.158.230,Richmond,US,Virginia
45.131.192.222,Dallas,US,Texas
174.110.151.124,Florence,US,South Carolina
162.200.113.53,San Antonio,US,Texas
174.197.19.54,Austin,US,Texas
45.131.192.68,Dallas,US,Texas
66.69.65.32,San Antonio,US,Texas
70.120.73.254,San Antonio,US,Texas
154.3.251.130,Dallas,US,Texas
45.131.192.231,Dallas,US,Texas
67.11.33.106,San Antonio,US,Texas
172.56.7.46,Dallas,US,Texas
45.131.192.193,Dallas,US,Texas
154.29.131.203,Dallas,US,Texas
154.3.251.184,Dallas,US,Texas
69.221.149.11,Florence,US,South Carolina
45.131.192.60,Dallas,US,Texas
193.56.117.6,Dallas,US,Texas
174.197.0.7,Austin,US,Texas
107.77.196.54,Dallas,US,Texas
107.77.196.94,Dallas,US,Texas
107.77.197.189,Dallas,US,Texas
107.77.200.151,Dallas,US,Texas
174.110.152.131,Florence,US,South Carolina
154.3.250.87,Dallas,US,Texas
208.84.155.36,Dallas,US,Texas
99.158.251.110,San Antonio,US,Texas
62.149.20.45,Kyiv,UA,Kyiv City
154.3.251.57,Dallas,US,Texas
136.50.16.223,San Antonio,US,Texas
96.8.248.115,New Braunfels,US,Texas
136.50.66.159,San Antonio,US,Texas
62.149.20.55,Kyiv,UA,Kyiv City
191.96.67.34,Houston,US,Texas
67.11.145.202,San Antonio,US,Texas
45.131.192.92,Dallas,US,Texas
95.181.238.35,New York City,US,New York
95.181.238.19,New York City,US,New York
172.58.97.240,Houston,US,Texas
193.56.117.75,Dallas,US,Texas
191.96.67.24,Houston,US,Texas
95.181.238.8,New York City,US,New York
181.214.227.46,Cockrell Hill,US,Texas
193.56.117.89,Dallas,US,Texas
173.89.4.64,Milwaukee,US,Wisconsin
66.69.47.20,San Antonio,US,Texas
95.181.238.37,New York City,US,New York
96.8.248.15,New Braunfels,US,Texas
95.181.238.7,New York City,US,New York
45.131.192.232,Dallas,US,Texas
95.181.238.13,New York City,US,New York
95.181.238.9,New York City,US,New York
95.181.238.36,New York City,US,New York
95.181.238.28,New York City,US,New York
95.181.238.30,New York City,US,New York
45.131.192.16,Dallas,US,Texas
154.29.131.133,Dallas,US,Texas
95.181.238.34,New York City,US,New York
172.56.7.5,Dallas,US,Texas
95.181.238.6,New York City,US,New York
212.102.40.36,Dallas,US,Texas
23.127.168.38,San Antonio,US,Texas
95.181.238.24,New York City,US,New York
162.253.68.118,Los Angeles,US,California
107.127.0.86,Dallas,US,Texas
45.131.192.128,Dallas,US,Texas
193.148.18.75,New York City,US,New York
172.56.6.92,Dallas,US,Texas
45.131.192.175,Dallas,US,Texas
89.187.177.72,New York City,US,New York
45.131.192.107,Dallas,US,Texas
95.181.238.47,New York City,US,New York
45.131.192.58,Dallas,US,Texas
88.241.49.202,Antalya,TR,Antalya
104.53.200.122,San Antonio,US,Texas
172.58.97.185,Houston,US,Texas
71.77.210.52,Florence,US,South Carolina
193.56.117.60,Dallas,US,Texas
162.253.68.115,Los Angeles,US,California
45.131.192.127,Dallas,US,Texas
95.181.238.17,New York City,US,New York
85.106.99.108,Antalya,TR,Antalya
209.58.142.157,San Jose,US,California
85.106.100.99,Antalya,TR,Antalya
85.106.99.195,Antalya,TR,Antalya
108.59.0.37,Washington,US,"Washington, D.C."
85.106.103.181,Antalya,TR,Antalya
84.17.45.159,Los Angeles,US,California
38.132.103.150,New York City,US,New York
85.106.97.135,Antalya,TR,Antalya
172.83.43.134,Los Angeles,US,California
95.181.238.44,New York City,US,New York
95.181.238.25,New York City,US,New York
45.89.173.198,Los Angeles,US,California
209.58.142.160,San Jose,US,California
217.138.206.86,New York City,US,New York
173.173.109.5,San Antonio,US,Texas
99.43.137.186,San Antonio,US,Texas
66.69.79.82,San Antonio,US,Texas
99.158.249.67,San Antonio,US,Texas
130.45.49.89,San Antonio,US,Texas
64.250.10.61,San Antonio,US,Texas
24.120.111.164,Las Vegas,US,Nevada
104.190.255.174,San Antonio,US,Texas
24.160.7.8,New Braunfels,US,Texas
148.66.39.72,San Antonio,US,Texas
96.8.248.251,New Braunfels,US,Texas
24.243.22.116,San Antonio,US,Texas
172.58.102.212,Oklahoma City,US,Oklahoma
172.58.102.244,Oklahoma City,US,Oklahoma
162.222.245.188,New Braunfels,US,Texas
212.102.41.46,Dallas,US,Texas
172.58.99.167,Houston,US,Texas
172.58.99.110,Houston,US,Texas
212.102.41.19,Dallas,US,Texas
172.58.79.33,Las Vegas,US,Nevada
172.58.110.191,Dallas,US,Texas
172.58.107.225,Dallas,US,Texas
172.58.68.69,Dallas,US,Texas
172.58.67.191,Dallas,US,Texas
172.58.67.246,Dallas,US,Texas
172.58.70.167,Dallas,US,Texas
172.58.70.176,Dallas,US,Texas
172.58.76.161,Las Vegas,US,Nevada
172.58.76.49,Las Vegas,US,Nevada
172.58.67.118,Dallas,US,Texas
104.189.74.143,San Antonio,US,Texas
96.8.132.103,Canyon Lake,US,Texas
67.11.239.97,San Antonio,US,Texas
172.58.110.186,Dallas,US,Texas
172.58.110.175,Dallas,US,Texas
172.58.110.172,Dallas,US,Texas
212.102.41.22,Dallas,US,Texas
172.58.107.85,Dallas,US,Texas
172.58.107.22,Dallas,US,Texas
172.58.76.71,Las Vegas,US,Nevada
172.58.79.69,Las Vegas,US,Nevada
172.58.79.14,Las Vegas,US,Nevada
172.58.76.12,Las Vegas,US,Nevada
172.58.76.170,Las Vegas,US,Nevada
172.58.79.34,Las Vegas,US,Nevada
172.58.79.29,Las Vegas,US,Nevada
172.58.76.99,Las Vegas,US,Nevada
70.124.183.93,Austin,US,Texas
172.58.76.46,Las Vegas,US,Nevada
172.58.68.6,Dallas,US,Texas
172.58.76.115,Las Vegas,US,Nevada
172.58.76.228,Las Vegas,US,Nevada
172.58.76.86,Las Vegas,US,Nevada
172.58.76.180,Las Vegas,US,Nevada
172.58.76.47,Las Vegas,US,Nevada
172.58.102.220,Oklahoma City,US,Oklahoma
172.58.76.127,Las Vegas,US,Nevada
172.58.76.54,Las Vegas,US,Nevada
172.58.107.235,Dallas,US,Texas
172.58.110.159,Dallas,US,Texas
172.58.107.184,Dallas,US,Texas
172.58.76.16,Las Vegas,US,Nevada
172.58.79.2,Las Vegas,US,Nevada
172.58.76.154,Las Vegas,US,Nevada
71.38.240.99,Las Vegas,US,Nevada
172.58.99.23,Houston,US,Texas
172.58.68.191,Dallas,US,Texas
134.6.226.3,Cockrell Hill,US,Texas
172.58.68.21,Dallas,US,Texas
172.58.71.38,Dallas,US,Texas
67.11.247.155,San Antonio,US,Texas
172.58.99.81,Houston,US,Texas
173.174.194.60,San Antonio,US,Texas
96.8.248.243,New Braunfels,US,Texas
143.244.51.109,Los Angeles,US,California
172.58.99.94,Houston,US,Texas
172.58.108.242,Dallas,US,Texas
97.105.62.162,Dallas,US,Texas
172.58.108.168,Dallas,US,Texas
172.58.111.115,Dallas,US,Texas
172.58.110.198,Dallas,US,Texas
172.58.107.111,Dallas,US,Texas
172.58.107.234,Dallas,US,Texas
172.58.102.151,Oklahoma City,US,Oklahoma
172.58.99.21,Houston,US,Texas
172.58.102.140,Oklahoma City,US,Oklahoma
172.58.107.27,Dallas,US,Texas
172.58.67.243,Dallas,US,Texas
84.17.40.66,Miami,US,Florida
172.58.67.239,Dallas,US,Texas
212.102.41.47,Dallas,US,Texas
172.58.110.240,Dallas,US,Texas
172.58.99.113,Houston,US,Texas
172.58.99.146,Houston,US,Texas
172.58.67.127,Dallas,US,Texas
172.58.107.178,Dallas,US,Texas
172.58.107.106,Dallas,US,Texas
172.58.108.124,Dallas,US,Texas
172.58.111.76,Dallas,US,Texas
172.56.7.232,Dallas,US,Texas
172.56.6.245,Dallas,US,Texas
129.111.178.155,San Antonio,US,Texas
172.58.97.183,Houston,US,Texas
172.58.96.200,Houston,US,Texas
172.58.101.40,Houston,US,Texas
162.200.119.143,San Antonio,US,Texas
24.28.41.137,Dallas,US,Texas
172.124.70.146,San Antonio,US,Texas
173.174.130.38,New Braunfels,US,Texas
108.200.131.128,San Antonio,US,Texas
68.206.160.11,San Antonio,US,Texas
71.159.247.210,Irving,US,Texas
76.185.144.142,San Antonio,US,Texas
104.191.10.15,San Antonio,US,Texas
24.243.8.81,San Antonio,US,Texas
72.190.237.130,San Antonio,US,Texas
96.8.177.78,Boerne,US,Texas
68.206.106.64,El Paso,US,Texas
70.117.148.31,Carrollton,US,Texas
72.190.162.229,San Antonio,US,Texas
136.50.68.20,San Antonio,US,Texas
24.242.150.231,Killeen,US,Texas
66.25.173.125,San Antonio,US,Texas
130.45.45.231,San Antonio,US,Texas
70.94.164.83,San Antonio,US,Texas
72.191.59.31,San Antonio,US,Texas
70.117.31.136,San Antonio,US,Texas
76.185.248.38,San Antonio,US,Texas
24.28.148.245,San Antonio,US,Texas
45.30.184.89,Atlanta,US,Georgia
72.181.115.96,San Antonio,US,Texas
72.191.31.35,San Antonio,US,Texas
68.77.133.109,San Antonio,US,Texas
72.179.161.39,San Antonio,US,Texas
66.25.171.31,San Antonio,US,Texas
162.222.245.188,New Braunfels,US,Texas
70.94.162.244,San Antonio,US,Texas
47.189.62.198,Plano,US,Texas
173.175.100.201,San Antonio,US,Texas
70.114.2.244,New Braunfels,US,Texas
66.25.162.204,San Antonio,US,Texas
70.123.200.145,San Antonio,US,Texas
130.45.70.28,San Antonio,US,Texas
136.50.23.183,San Antonio,US,Texas
67.10.164.55,San Antonio,US,Texas
67.11.175.66,San Antonio,US,Texas
76.184.48.62,Dallas,US,Texas
173.173.127.101,San Antonio,US,Texas
67.10.174.4,San Antonio,US,Texas
74.76.254.34,Newark,US,New York
96.8.248.20,New Braunfels,US,Texas
136.50.53.26,San Antonio,US,Texas
70.121.221.55,San Antonio,US,Texas
24.26.239.74,San Antonio,US,Texas
67.11.233.101,San Antonio,US,Texas
70.120.1.49,San Antonio,US,Texas
24.242.60.149,San Antonio,US,Texas
64.148.245.30,San Antonio,US,Texas
107.218.180.201,San Antonio,US,Texas
72.181.99.44,San Antonio,US,Texas
24.28.148.238,San Antonio,US,Texas
96.8.248.15,New Braunfels,US,Texas
76.185.152.173,San Antonio,US,Texas
165.231.210.20,Dallas,US,Texas
108.93.10.214,San Antonio,US,Texas
72.177.206.117,San Antonio,US,Texas
47.187.229.105,Dallas,US,Texas
70.240.199.22,San Antonio,US,Texas
47.221.223.242,Georgetown,US,Texas
104.48.214.211,Hallettsville,US,Texas
162.250.18.140,Castle Valley,US,Utah
64.148.247.227,San Antonio,US,Texas
70.121.205.219,San Antonio,US,Texas
108.248.9.192,Fort Worth,US,Texas
75.41.18.87,San Antonio,US,Texas
209.64.85.248,San Antonio,US,Texas
75.28.18.14,McKinney,US,Texas
72.190.169.29,San Antonio,US,Texas
67.10.181.177,San Antonio,US,Texas
173.174.148.202,New Braunfels,US,Texas
67.11.62.128,San Antonio,US,Texas
72.179.132.10,El Paso,US,Texas
66.69.44.254,San Antonio,US,Texas
99.5.222.253,San Antonio,US,Texas
72.177.174.24,San Antonio,US,Texas
24.28.150.196,San Antonio,US,Texas
174.67.9.84,Oklahoma City,US,Oklahoma
66.69.49.204,San Antonio,US,Texas
24.26.254.147,San Antonio,US,Texas
216.177.165.194,Boerne,US,Texas
67.11.147.201,San Antonio,US,Texas
71.38.240.99,Las Vegas,US,Nevada
23.118.235.0,San Antonio,US,Texas
136.50.66.159,San Antonio,US,Texas
173.174.244.161,San Antonio,US,Texas
72.190.225.242,San Antonio,US,Texas
99.100.170.238,San Antonio,US,Texas
136.50.58.119,San Antonio,US,Texas
24.251.143.169,Phoenix,US,Arizona
96.8.130.244,New Braunfels,US,Texas
66.25.154.64,New Braunfels,US,Texas
184.62.220.53,West Blocton,US,Alabama
108.199.115.75,New Braunfels,US,Texas
99.98.32.165,San Antonio,US,Texas
71.78.109.210,New Braunfels,US,Texas
70.117.6.133,San Antonio,US,Texas
108.73.55.208,San Antonio,US,Texas
73.186.43.188,New Haven,US,Connecticut
66.69.48.5,San Antonio,US,Texas
69.232.100.94,San Antonio,US,Texas
70.117.3.180,San Antonio,US,Texas
136.50.5.58,San Antonio,US,Texas
24.28.66.30,Austin,US,Texas
76.198.205.9,San Antonio,US,Texas
67.78.98.35,La Coste,US,Texas
173.173.110.122,San Antonio,US,Texas
72.177.172.4,San Antonio,US,Texas
76.185.172.182,San Antonio,US,Texas
68.201.204.191,New Braunfels,US,Texas
104.182.15.214,San Antonio,US,Texas
162.233.170.149,San Antonio,US,Texas
67.11.212.182,San Antonio,US,Texas
68.203.215.197,San Antonio,US,Texas
66.25.145.212,San Antonio,US,Texas
99.100.172.39,San Antonio,US,Texas
173.174.218.223,San Antonio,US,Texas
156.80.4.2,Dallas,US,Texas
72.181.104.49,San Antonio,US,Texas
72.177.226.58,San Antonio,US,Texas
72.177.232.192,San Antonio,US,Texas
76.198.206.28,San Antonio,US,Texas
76.185.142.244,San Antonio,US,Texas
172.124.64.127,San Antonio,US,Texas
99.43.108.160,San Antonio,US,Texas
72.181.106.165,San Antonio,US,Texas
72.178.116.29,San Antonio,US,Texas
24.243.14.190,San Antonio,US,Texas
45.27.9.171,San Antonio,US,Texas
173.174.243.231,San Antonio,US,Texas
70.121.204.76,San Antonio,US,Texas
99.101.216.49,Edinburg,US,Texas
72.128.154.189,Plano,US,Texas
68.2.202.8,Phoenix,US,Arizona
45.20.117.182,San Antonio,US,Texas
96.8.130.134,San Antonio,US,Texas
98.6.75.74,Dallas,US,Texas
67.11.185.59,San Antonio,US,Texas
70.123.215.59,San Antonio,US,Texas
72.181.109.196,San Antonio,US,Texas
70.125.140.30,San Antonio,US,Texas
67.11.201.53,San Antonio,US,Texas
76.85.110.35,San Antonio,US,Texas
173.174.191.137,San Antonio,US,Texas
67.11.185.135,San Antonio,US,Texas
99.137.88.24,San Antonio,US,Texas
96.8.130.196,New Braunfels,US,Texas
107.130.157.190,Waxahachie,US,Texas
72.177.228.146,San Antonio,US,Texas
68.206.101.177,San Antonio,US,Texas
99.147.238.134,San Antonio,US,Texas
96.8.248.251,New Braunfels,US,Texas
173.173.121.126,San Antonio,US,Texas
99.151.195.187,Dallas,US,Texas
173.239.232.143,New York City,US,New York
172.3.28.29,San Antonio,US,Texas
70.120.16.42,San Antonio,US,Texas
70.123.193.100,San Antonio,US,Texas
75.1.195.169,San Antonio,US,Texas
172.3.29.85,San Antonio,US,Texas
75.1.203.41,San Antonio,US,Texas
99.162.243.68,San Antonio,US,Texas
72.181.118.217,San Antonio,US,Texas
99.147.232.101,San Antonio,US,Texas
76.185.173.254,San Antonio,US,Texas
136.49.16.164,Austin,US,Texas
172.14.106.31,San Antonio,US,Texas
173.174.190.61,San Antonio,US,Texas
74.105.240.236,Jersey City,US,New Jersey
67.11.145.202,San Antonio,US,Texas
104.180.86.144,San Antonio,US,Texas
96.8.130.240,New Braunfels,US,Texas
67.11.104.47,San Antonio,US,Texas
173.175.112.130,San Antonio,US,Texas
24.243.18.90,San Antonio,US,Texas
24.73.246.228,San Antonio,US,Texas
45.21.2.123,San Antonio,US,Texas
136.50.78.231,San Antonio,US,Texas
72.181.109.235,San Antonio,US,Texas
104.5.221.32,San Antonio,US,Texas
173.174.189.102,San Antonio,US,Texas
67.10.132.181,San Antonio,US,Texas
67.10.153.249,San Antonio,US,Texas
67.10.169.6,San Antonio,US,Texas
173.173.47.94,Waco,US,Texas
76.198.200.203,San Antonio,US,Texas
47.183.143.149,Fredericksburg,US,Texas
108.220.101.224,San Antonio,US,Texas
72.190.28.51,Farmers Branch,US,Texas
66.90.180.216,Fort Worth,US,Texas
173.173.98.137,San Antonio,US,Texas
136.50.95.116,San Antonio,US,Texas
67.11.115.125,San Antonio,US,Texas
216.82.131.133,Seguin,US,Texas
173.175.211.194,Dallas,US,Texas
72.190.171.65,San Antonio,US,Texas
66.25.171.4,San Antonio,US,Texas
136.50.20.17,San Antonio,US,Texas
76.185.247.126,San Antonio,US,Texas
99.43.137.218,San Antonio,US,Texas
99.162.244.233,San Antonio,US,Texas
104.238.45.6,Ampliación San Mateo (Colonia Solidaridad),MX,México
66.68.101.2,San Antonio,US,Texas
96.8.130.152,New Braunfels,US,Texas
65.131.228.148,Killeen,US,Texas
66.69.54.140,San Antonio,US,Texas
104.219.136.26,San Antonio,US,Texas
73.153.77.234,Denver,US,Colorado
72.177.135.99,San Antonio,US,Texas
70.120.83.9,San Antonio,US,Texas
72.190.162.161,San Antonio,US,Texas
70.114.56.233,San Antonio,US,Texas
204.44.112.76,Dallas,US,Texas
24.153.217.26,Grand Prairie,US,Texas
72.190.175.202,San Antonio,US,Texas
45.23.251.14,San Antonio,US,Texas
24.243.59.138,Lockhart,US,Texas
104.191.75.0,San Antonio,US,Texas
76.185.33.217,DeSoto,US,Texas
66.69.41.190,San Antonio,US,Texas
136.50.22.105,San Antonio,US,Texas
71.136.251.73,San Antonio,US,Texas
66.25.69.211,San Antonio,US,Texas
104.48.141.55,Dallas,US,Texas
67.10.158.134,San Antonio,US,Texas
70.120.3.141,San Antonio,US,Texas
45.21.0.138,San Antonio,US,Texas
136.50.54.220,San Antonio,US,Texas
96.8.248.243,New Braunfels,US,Texas
70.121.187.122,San Antonio,US,Texas
136.50.56.65,San Antonio,US,Texas
71.136.252.51,San Antonio,US,Texas
50.226.114.86,Boston,US,Massachusetts
98.197.56.20,Houston,US,Texas
67.11.56.54,San Antonio,US,Texas
67.11.28.235,New Braunfels,US,Texas
45.18.51.199,San Antonio,US,Texas
173.239.232.65,Bridgeport,US,Connecticut
172.9.3.42,San Antonio,US,Texas
104.53.200.122,San Antonio,US,Texas
24.243.55.34,San Antonio,US,Texas
136.50.72.144,San Antonio,US,Texas
173.239.232.121,Bridgeport,US,Connecticut
24.160.139.8,San Antonio,US,Texas
66.90.156.125,San Antonio,US,Texas
99.132.128.74,San Antonio,US,Texas
67.11.97.204,San Antonio,US,Texas
173.174.231.66,San Antonio,US,Texas
72.180.136.116,Weslaco,US,Texas
65.153.133.35,Denver,US,Colorado
162.233.171.61,San Antonio,US,Texas
67.10.130.139,San Antonio,US,Texas
68.252.68.142,San Antonio,US,Texas
173.174.155.172,San Antonio,US,Texas
68.201.192.3,New Braunfels,US,Texas
173.173.96.192,San Antonio,US,Texas
45.22.97.134,San Antonio,US,Texas
24.243.16.96,San Antonio,US,Texas
104.53.212.101,San Antonio,US,Texas
24.26.250.41,San Antonio,US,Texas
74.196.230.24,Georgetown,US,Texas
70.120.6.177,San Antonio,US,Texas
162.200.119.143,San Antonio,US,Texas
173.239.232.108,Bridgeport,US,Connecticut
85.106.97.135,Antalya,TR,Antalya
76.211.179.43,San Antonio,US,Texas
70.122.201.106,Austin,US,Texas
104.56.10.184,Las Quintas Fronterizas Colonia,US,Texas
69.221.149.11,Florence,US,South Carolina
96.8.128.88,Canyon Lake,US,Texas
162.198.96.75,San Antonio,US,Texas
136.50.5.46,San Antonio,US,Texas
162.250.18.154,Castle Valley,US,Utah
24.28.145.253,San Antonio,US,Texas
72.190.184.30,San Antonio,US,Texas
67.11.131.55,San Antonio,US,Texas
67.10.132.216,San Antonio,US,Texas
70.125.158.82,San Antonio,US,Texas
72.177.141.148,San Antonio,US,Texas
136.50.59.188,San Antonio,US,Texas
69.147.62.1,San Antonio,US,Texas
66.25.7.76,Harlingen,US,Texas
24.26.242.103,San Antonio,US,Texas
173.174.196.212,San Antonio,US,Texas
70.226.110.58,San Antonio,US,Texas
70.121.129.79,San Antonio,US,Texas
193.56.117.60,Dallas,US,Texas
76.85.101.80,Irving,US,Texas
96.8.130.36,San Antonio,US,Texas
97.77.238.3,Seguin,US,Texas
70.113.107.71,Austin,US,Texas
24.26.235.139,San Antonio,US,Texas
47.187.247.99,Arlington,US,Texas
172.58.99.74,Houston,US,Texas
172.58.111.159,Dallas,US,Texas
24.214.254.251,St. Petersburg,US,Florida
136.62.18.97,Austin,US,Texas
73.85.100.144,Miami,US,Florida
174.207.15.221,Cleveland,US,Ohio
174.255.145.205,Columbia,US,South Carolina
99.154.136.190,San Antonio,US,Texas
